226,1.79782
227,1.78777
228,1.80178
229,1.80583
230,1.80077
231,1.78243
232,1.79136
233,1.78926
234,1.80278
235,1.79022
236,1.79499
237,1.79647
238,1.80438
239,1.79338
240,1.80477
241,1.76508
242,1.7535
243,1.74636
244,1.76814
245,1.75695
246,1.75429
247,1.73569
248,1.74457
249,1.73708
250,1.76595
251,1.73992
252,1.76134
253,1.75499
254,1.75243
255,1.75748
256,1.7486
257,1.74382
258,1.73284
259,1.73146
260,1.75831
261,1.73754
262,1.74482
263,1.75701
264,1.75474
265,1.74518
266,1.7483
267,1.75248
268,1.74453
269,1.74033
270,1.749
271,1.7588
272,1.7303
273,1.74267
274,1.74183
275,1.75043
276,1.75229
277,1.77861
278,1.74681
279,1.75344
280,1.7486
281,1.74709
282,1.74407
283,1.72561
284,1.74084
285,1.75838
286,1.74435
287,1.7414
288,1.73665
289,1.75179
290,1.76687
291,1.73377
292,1.75886
293,1.75754
294,1.75911
295,1.75333
296,1.77262
297,1.74827
298,1.76463
299,1.8103
300,1.78868
301,1.80072
302,1.79016
303,1.80517
304,1.80051
305,1.78767
306,1.81057
307,1.80399
308,1.80244
309,1.78747
310,1.7998
311,1.80607
312,1.80251
313,1.81423
314,1.81781
315,1.79975
316,1.81149
317,1.79547
318,1.81506
319,1.80423
320,1.85499
321,1.8298
322,1.87109
323,1.85454
324,1.85222
325,1.84376
326,1.85306
327,1.84371
328,1.84957
329,1.84451
330,1.86063
331,1.8652
332,1.84225
333,1.86219
334,1.89886
335,1.92037
336,1.91966
337,1.90165
338,1.91258
339,1.90652
340,1.91092
341,1.89011
342,1.91016
343,1.89366
344,1.93744
345,1.96231
346,1.95376
347,1.93956
348,1.94501
349,1.95262
350,1.95322
351,1.94931
352,1.94813
353,1.94569
354,1.98341
355,2.00022
356,2.01558
357,2.00015
358,2.00322
359,2.00673
360,1.99837
361,2.06
362,2.04472
363,2.0586
364,2.06517
365,2.05721
366,2.05237
367,2.04349
368,2.11772
369,2.09913
370,2.09828
371,2.10505
372,2.09498
373,2.09302
374,2.08938
375,2.15442
376,2.15112
377,2.13705
378,2.13044
379,2.15146
380,2.20092
381,2.19967
382,2.20662
383,2.21023
384,2.1986
385,2.25025
386,2.25194
387,2.25695
388,2.24956
389,2.23691
390,2.28885
391,2.30593
392,2.30878
393,2.31114
394,2.28621
395,2.35305
396,2.35436
397,2.34092
398,2.41607
399,2.40339
400,2.38735
401,2.40613
402,2.45409
403,2.4473
404,2.45452
405,2.45837
406,2.49298
407,2.50388
408,2.5154
409,2.55541
410,2.54983
411,2.55955
412,2.59962
413,2.62127
414,2.61309
415,2.59642
416,2.65588
417,2.64714
418,2.68041
419,2.68975
420,2.68909
421,2.75597
422,2.73576
423,2.74079
424,2.78961
425,2.81852
426,2.85764
427,2.83078
428,2.84799
429,2.90442
430,2.90433
431,2.95241
432,2.94962
433,3.02056
434,3.00088
435,3.05368
436,3.05711
437,3.10737
438,3.1014
439,3.15021
440,3.17531
441,3.19144
442,3.25159
443,3.2452
444,3.29626
445,3.37312
446,3.35227
447,3.41256
448,3.4155
449,3.44198
450,3.49512
451,3.54264
452,3.55003
453,3.61025
454,3.66583
455,3.65322
456,3.71306
457,3.75239
458,3.8168
459,3.85833
460,3.89028
461,3.84909
462,3.84807
463,3.90929
464,3.94033
465,4.01075
466,4.06589
467,4.09529
468,4.16794
469,4.09131
470,4.13018
471,4.18617
472,4.25068
473,4.3068
474,4.27733
475,4.33254
476,4.3518
477,4.40305
478,4.39062
479,4.4204
480,4.47365
481,4.51461
482,4.50551
483,4.56289
484,4.59957
485,4.57203
486,4.63229
487,4.65885
488,4.67125
489,4.72021
490,4.70627
491,4.75557
492,4.78246
493,4.80571
494,4.82685
495,4.81626
496,4.90918
497,4.89294
498,4.93748
499,4.96359
500,4.99099
501,4.97419
502,4.99244
503,5.01615
504,5.00057
505,5.10875
506,5.09495
507,5.11697
508,5.15296
509,5.1583
510,5.13866
511,5.19765
512,5.195
513,5.25391
514,5.28019
515,5.31494
516,5.33438
517,5.32834
518,5.37169
519,5.3879
520,5.36198
521,5.38878
522,5.40108
523,5.44488
524,5.41529
525,5.42771
526,5.43173
527,5.50116
528,5.46566
529,5.47204
530,5.54876
531,5.55376
532,5.5409
533,5.56439
534,5.56984
535,5.58461
536,5.61723
537,5.59731
538,5.63967
539,5.66854
540,5.6846
541,5.66694
542,5.67015
543,5.66876
544,5.71939
545,5.72086
546,5.6926
547,5.75057
548,5.73698
549,5.74815
550,5.80709
551,5.79291
552,5.76831
553,5.79951
554,5.82085
555,5.78213
556,5.79159
557,5.83374
558,5.79069
559,5.81134
560,5.84792
561,5.90684
562,5.88887
563,5.86848
564,5.88906
565,5.90256
566,5.87395
567,5.87127
568,5.89587
569,5.93092
570,5.89621
571,5.92089
572,5.92766
573,5.90281
574,5.92576
575,5.93633
576,5.95923
577,5.98065
578,5.97141
579,5.97708
580,5.96827
581,5.97819
582,5.98932
583,5.99479
584,6.04905
585,6.02219
586,6.0515
587,6.0565
588,6.06131
589,6.0868
590,6.0761
591,6.08378
592,6.11133
593,6.11418
594,6.12955
595,6.14406
596,6.18648
597,6.17969
598,6.17951
599,6.21407
600,6.22624
601,6.21209
602,6.22524
603,6.23146
604,6.28751
605,6.29221
606,2.59289
607,2.30228
608,2.30736
609,2.2415
610,2.18871
611,2.19952
612,2.13359
613,2.14639
614,2.09877
615,2.10933
616,2.06165
617,2.04853
618,1.98906
619,2.00419
620,1.94951
621,1.95166
622,1.90526
623,1.90073
624,1.83215
625,1.86875
626,1.84759
627,1.8089
628,1.80222
629,1.80388
630,1.74821
631,1.75836
632,1.75526
633,1.69592
634,1.68904
635,1.69579
636,1.65782
637,1.64284
638,1.66213
639,1.64324
640,1.58022
641,1.60943
642,1.59521
643,1.55812
644,1.55933
645,1.56013
646,1.56089
647,1.48632
648,1.48382
649,1.49724
650,1.50833
651,1.44005
652,1.46
653,1.44328
654,1.45192
655,1.44924
656,1.39468
657,1.39937
658,1.42416
659,1.39897
660,1.39709
661,1.36038
662,1.35723
663,1.35745
664,1.34327
665,1.35143
666,1.34462
667,1.28482
668,1.30145
669,1.29035
670,1.30287
671,1.29349
672,1.28636
673,1.26148
674,1.23391
675,1.24377
676,1.23558
677,1.24392
678,1.25949
679,1.24262
680,1.26943
681,1.21117
682,1.20075
683,1.19704
684,1.20627
685,1.21065
686,1.19243
687,1.19736
688,1.19569
689,1.12641
690,1.14323
691,1.16489
692,1.14825
693,1.14266
694,1.15286
695,1.15014
696,1.14746
697,1.14776
698,1.09868
699,1.09806
700,1.09978
701,1.08818
702,1.10951
703,1.09183
704,1.09561
705,1.09764
706,1.08588
707,1.10254
708,1.09644
709,1.0594
710,1.05372
711,1.04381
712,1.04262
713,1.05221
714,1.07212
715,1.04775
716,1.05036
717,1.04618
718,1.05206
719,1.03903
720,1.03886
721,1.05781
722,1.05954
723,0.993814
724,0.991491
725,1.00816
726,1.00139
727,0.995542
728,0.995584
729,1.01083
730,0.993759
731,0.968964
732,0.997472
733,1.01377
734,1.00111
735,1.01392
736,0.992661
737,0.999319
738,1.00305
739,1.00493
740,1.0093
741,0.931574
742,0.956166
743,0.9483
744,0.958193
745,0.950098
746,0.938312
747,0.958492
748,0.954952
749,0.951198
750,0.960644
751,0.938628
752,0.950839
753,0.944658
754,0.95523
755,0.949781
756,0.969019
757,0.936439
758,0.938728
759,0.953523
760,0.959618
761,0.936159
762,0.945067
763,0.946206
764,0.964574
765,0.944567
766,0.950231
767,0.92902
768,0.947972
769,0.897373
770,0.897889
771,0.904066
772,0.904543
773,0.912772
774,0.926583
775,0.900319
776,0.899448
777,0.883344
778,0.901581
779,0.904022
780,0.897453
781,0.88991
782,0.896036
783,0.89337
784,0.903696
785,0.90569
786,0.892494
787,0.910359
788,0.911111
789,0.907987
790,0.91317
791,0.914764
792,0.899936
793,0.902899
794,0.893916
795,0.894949
796,0.905734
797,0.897198
798,0.901174
799,0.914979
800,0.895747
801,0.90996
802,0.910637
803,0.907676
804,0.914713
805,0.889609
806,0.927078
807,0.907301
808,0.920987
809,0.900917
810,0.901174
811,0.889897
812,0.894336
813,0.890104
814,0.896674
815,0.903961
816,0.895195
817,0.912628
818,0.911691
819,0.887276
820,0.897624
821,0.878773
822,0.914286
823,0.901461
824,0.90612
825,0.902272
826,0.896424
827,0.900093
828,0.895542
829,0.909882
830,0.89363
831,0.898914
832,0.902936
833,0.90069
834,0.897061
835,0.896314
836,0.901225
837,0.899996
838,0.899313
839,0.911287
840,0.885269
841,0.902689
842,0.89569
843,0.882239
844,0.913391
845,0.87525
846,0.90337
847,0.902208
848,0.888988
849,0.894381
850,0.94281
851,0.951982
852,0.952443
853,0.945759
854,0.950938
855,0.953801
856,0.938196
857,0.958475
858,0.938902
859,0.948418
860,0.961047
861,0.967626
862,0.940068
863,0.94451
864,0.947397
865,0.950802
866,0.948559
867,0.937827
868,0.958576
869,0.952267
870,0.946639
871,0.939388
872,0.959352
873,0.947971
874,0.949733
875,0.946886
876,0.95334
877,0.962744
878,0.932543
879,0.990239
880,0.999525
881,0.990092
882,0.998236
883,1.00533
884,1.01179
885,1.00098
886,0.996122
887,1.00322
888,1.0135
889,1.00251
890,0.992516
891,1.03094
892,0.997825
893,1.00323
894,0.986182
895,1.01172
896,1.03573
897,1.05447
898,1.06071
899,1.04476
900,1.04959
901,1.05252
902,1.05859
903,1.04509
904,1.04553
905,1.04737
906,1.05629
907,1.05158
908,1.03695
909,1.05453
910,1.10176
911,1.09181
912,1.11953
913,1.09394
914,1.09671
915,1.10862
916,1.11207
917,1.10932
918,1.10134
919,1.09136
920,1.09659
921,1.10448
922,1.16459
923,1.15404
924,1.14828
925,1.15154
926,1.13626
927,1.1414
928,1.14879
929,1.14624
930,1.13231
931,1.19174
932,1.19691
933,1.20833
934,1.18403
935,1.19523
936,1.18524
937,1.20952
938,1.19964
939,1.25375
940,1.25842
941,1.24131
942,1.24804
943,1.25397
944,1.23911
945,1.24057
946,1.24536
947,1.29006
948,1.32206
949,1.2972
950,1.31127
951,1.30117
952,1.34468
953,1.36527
954,1.35414
955,1.34588
956,1.37941
957,1.34965
958,1.44372
959,1.43306
960,1.44575
961,1.56052
962,4.48836
963,4.4995
964,4.50051
965,4.539
966,4.498
967,4.51803
968,4.54042
969,4.52595
970,4.52178
971,4.54927
972,4.52571
973,4.55779
974,4.54032
975,4.56097
976,4.56051
977,4.54385
978,4.53151
979,4.55343
980,4.53989
981,4.55802
982,4.57617
983,4.55506
984,4.56659
985,4.54241
986,4.50892
987,4.59776
988,4.54893
989,4.57177
990,4.53399
991,4.53717
992,4.57031
993,4.58123
994,4.55726
995,4.55171
996,4.57172
997,4.59867
998,4.54372
999,4.53074
1000,4.51989
1001,4.52758
1002,4.60204
1003,4.53998
1004,4.5462
1005,4.5218
1006,4.54996
1007,4.56976
1008,4.58251
1009,4.56526
1010,4.58722
1011,4.60593
1012,4.57399
1013,4.58122
1014,4.54601
1015,4.53422
1016,4.49294
1017,4.51217
1018,4.55236
1019,4.5224
1020,4.53504
1021,4.52241
1022,4.49818
1023,4.50756
1024,4.48483
1025,4.4836
1026,4.5369
1027,4.54955
1028,4.50064
1029,4.50691
1030,4.50756
1031,4.52309
1032,4.51087
1033,4.45945
1034,4.47297
1035,4.47206
1036,4.45002
1037,4.4861
1038,4.44206
1039,4.47033
1040,4.41228
1041,4.43265
1042,4.44125
1043,4.44333
1044,4.42238
1045,4.451
1046,4.45799
1047,4.40011
1048,4.41272
1049,4.41986
1050,4.39251
1051,4.37313
1052,4.37336
1053,4.35404
1054,4.41671
1055,4.35357
1056,4.3698
1057,4.3824
1058,4.35853
1059,4.3676
1060,4.33694
1061,4.34426
1062,4.31215
1063,4.34177
1064,4.31793
1065,4.28344
1066,4.27133
1067,4.27224
1068,4.31566
1069,4.25954
1070,4.29779
1071,4.26147
1072,4.23232
1073,4.24049
1074,4.20966
1075,4.24209
1076,4.21213
1077,4.2132
1078,4.22353
1079,4.18423
